SP2,Espanol,Malaga,3,0,H,2021
SP2,Castellon,Logrones,0,0,D,2021
SP2,Leganes,Sp Gijon,0,0,D,2021
SP2,Las Palmas,Ponferradina,2,0,H,2021
SP2,Sabadell,Vallecano,2,0,H,2021
SP2,Albacete,Alcorcon,0,1,A,2021
SP2,Tenerife,Almeria,0,1,A,2021
SP2,Ponferradina,Albacete,0,1,A,2021
SP2,Zaragoza,Espanol,0,0,D,2021
SP2,Alcorcon,Las Palmas,0,0,D,2021
SP2,Malaga,Mallorca,1,1,D,2021
SP2,Mirandes,Fuenlabrada,2,1,H,2021
SP2,Oviedo,Sabadell,2,1,H,2021
SP2,Cartagena,Castellon,1,0,H,2021
SP2,Logrones,Girona,1,4,A,2021
SP2,Vallecano,Leganes,1,1,D,2021
SP2,Sp Gijon,Lugo,1,0,H,2021
SP2,Espanol,Cartagena,0,2,A,2021
SP2,Castellon,Ponferradina,0,2,A,2021
SP2,Lugo,Mirandes,2,1,H,2021
SP2,Almeria,Albacete,1,1,D,2021
SP2,Las Palmas,Zaragoza,0,2,A,2021
SP2,Sabadell,Tenerife,0,2,A,2021
SP2,Fuenlabrada,Vallecano,1,2,A,2021
SP2,Mallorca,Alcorcon,2,0,H,2021
SP2,Leganes,Logrones,3,0,H,2021
SP2,Oviedo,Malaga,1,0,H,2021
SP2,Girona,Sp Gijon,1,0,H,2021
SP2,Cartagena,Almeria,3,2,H,2021
SP2,Albacete,Lugo,1,1,D,2021
SP2,Ponferradina,Espanol,1,4,A,2021
SP2,Alcorcon,Sabadell,2,0,H,2021
SP2,Logrones,Fuenlabrada,1,0,H,2021
SP2,Mirandes,Leganes,0,0,D,2021
SP2,Tenerife,Mallorca,0,1,A,2021
SP2,Malaga,Girona,0,1,A,2021
SP2,Sp Gijon,Las Palmas,1,0,H,2021
SP2,Vallecano,Oviedo,4,1,H,2021
SP2,Zaragoza,Castellon,3,0,H,2021
SP2,Espanol,Tenerife,1,1,D,2021
SP2,Mallorca,Zaragoza,2,1,H,2021
T1,Rizespor,Fenerbahce,1,2,A,2021
T1,Karagumruk,Yeni Malatyaspor,3,0,H,2021
T1,Sivasspor,Alanyaspor,0,2,A,2021
T1,Galatasaray,Gaziantep,3,1,H,2021
T1,Goztep,Denizlispor,5,1,H,2021
T1,Ankaragucu,Erzurum BB,1,2,A,2021
T1,Kayserispor,Kasimpasa,1,0,H,2021
T1,Antalyaspor,Genclerbirligi,2,0,H,2021
T1,Trabzonspor,Besiktas,1,3,A,2021
T1,Hatayspor,Buyuksehyr,2,0,H,2021
T1,Yeni Malatyaspor,Goztep,1,1,D,2021
T1,Genclerbirligi,Konyaspor,0,0,D,2021
T1,Denizlispor,Trabzonspor,0,0,D,2021
T1,Alanyaspor,Kayserispor,2,0,H,2021
T1,Besiktas,Antalyaspor,1,1,D,2021
T1,Erzurum BB,Sivasspor,1,2,A,2021
T1,Kasimpasa,Rizespor,2,0,H,2021
T1,Buyuksehyr,Galatasaray,0,2,A,2021
T1,Gaziantep,Karagumruk,2,2,D,2021
T1,Fenerbahce,Hatayspor,0,0,D,2021
T1,Karagumruk,Buyuksehyr,2,0,H,2021
T1,Kayserispor,Erzurum BB,1,3,A,2021
T1,Goztep,Gaziantep,2,2,D,2021
T1,Hatayspor,Kasimpasa,1,0,H,2021
T1,Trabzonspor,Yeni Malatyaspor,3,1,H,2021
T1,Rizespor,Alanyaspor,1,1,D,2021
T1,Konyaspor,Besiktas,4,1,H,2021
T1,Sivasspor,Ankaragucu,0,0,D,2021
T1,Galatasaray,Fenerbahce,0,0,D,2021
T1,Antalyaspor,Denizlispor,1,0,H,2021
T1,Ankaragucu,Kayserispor,0,1,A,2021
T1,Gaziantep,Trabzonspor,1,1,D,2021
T1,Yeni Malatyaspor,Antalyaspor,1,0,H,2021
T1,Buyuksehyr,Goztep,0,0,D,2021
T1,Erzurum BB,Rizespor,0,0,D,2021
T1,Fenerbahce,Karagumruk,2,1,H,2021
T1,Denizlispor,Konyaspor,0,0,D,2021
T1,Alanyaspor,Hatayspor,6,0,H,2021
T1,Besiktas,Genclerbirligi,0,1,A,2021
T1,Kasimpasa,Galatasaray,1,0,H,2021
T1,Rizespor,Ankaragucu,5,3,H,2021
T1,Kayserispor,Sivasspor,1,3,A,2021
T1,Konyaspor,Yeni Malatyaspor,1,1,D,2021
T1,Trabzonspor,Buyuksehyr,0,2,A,2021
T1,Antalyaspor,Gaziantep,1,1,D,2021
T1,Karagumruk,Kasimpasa,1,1,D,2021
T1,Goztep,Fenerbahce,2,3,A,2021
T1,Galatasaray,Alanyaspor,1,2,A,2021
T1,Genclerbirligi,Denizlispor,1,2,A,2021
T1,Kasimpasa,Goztep,0,0,D,2021
T1,Gaziantep,Konyaspor,1,0,H,2021
T1,Buyuksehyr,Antalyaspor,5,1,H,2021
T1,Erzurum BB,Galatasaray,1,2,A,2021
T1,Yeni Malatyaspor,Genclerbirligi,2,1,H,2021
T1,Alanyaspor,Karagumruk,2,0,H,2021
T1,Fenerbahce,Trabzonspor,3,1,H,2021
T1,Denizlispor,Besiktas,2,3,A,2021
T1,Sivasspor,Rizespor,0,2,A,2021
T1,Karagumruk,Erzurum BB,5,1,H,2021
T1,Trabzonspor,Kasimpasa,3,4,A,2021
T1,Genclerbirligi,Gaziantep,1,1,D,2021
T1,Galatasaray,Ankaragucu,1,0,H,2021
T1,Rizespor,Kayserispor,1,0,H,2021
T1,Konyaspor,Buyuksehyr,1,2,A,2021
T1,Besiktas,Yeni Malatyaspor,1,0,H,2021
T1,Antalyaspor,Fenerbahce,1,2,A,2021
T1,Hatayspor,Sivasspor,1,1,D,2021
T1,Gaziantep,Besiktas,3,1,H,2021
T1,Kasimpasa,Antalyaspor,2,2,D,2021
T1,Alanyaspor,Trabzonspor,1,1,D,2021
T1,Erzurum BB,Goztep,1,1,D,2021
T1,Fenerbahce,Konyaspor,0,2,A,2021
T1,Ankaragucu,Karagumruk,2,2,D,2021
T1,Yeni Malatyaspor,Denizlispor,2,0,H,2021
T1,Buyuksehyr,Genclerbirligi,2,1,H,2021
T1,Kayserispor,Hatayspor,0,1,A,2021
T1,Sivasspor,Galatasaray,1,2,A,2021
T1,Karagumruk,Sivasspor,1,1,D,2021
T1,Denizlispor,Gaziantep,0,1,A,2021
T1,Genclerbirligi,Fenerbahce,1,5,A,2021
T1,Besiktas,Buyuksehyr,3,2,H,2021
T1,Hatayspor,Rizespor,2,2,D,2021
T1,Goztep,Ankaragucu,3,1,H,2021
T1,Konyaspor,Kasimpasa,2,1,H,2021
T1,Antalyaspor,Alanyaspor,0,2,A,2021
T1,Trabzonspor,Erzurum BB,1,0,H,2021
T1,Galatasaray,Kayserispor,1,1,D,2021
T1,Ankaragucu,Trabzonspor,0,1,A,2021
T1,Gaziantep,Yeni Malatyaspor,2,2,D,2021
T1,Buyuksehyr,Denizlispor,3,3,D,2021
T1,Rizespor,Galatasaray,0,4,A,2021
T1,Erzurum BB,Antalyaspor,2,2,D,2021
T1,Alanyaspor,Konyaspor,1,0,H,2021
T1,Kasimpasa,Genclerbirligi,2,0,H,2021
T1,Fenerbahce,Besiktas,3,4,A,2021
T1,Kayserispor,Karagumruk,0,0,D,2021
T1,Sivasspor,Goztep,0,1,A,2021
T1,Besiktas,Kasimpasa,3,0,H,2021
T1,Genclerbirligi,Alanyaspor,2,1,H,2021
T1,Goztep,Kayserispor,1,1,D,2021
T1,Konyaspor,Erzurum BB,2,0,H,2021
T1,Yeni Malatyaspor,Buyuksehyr,1,1,D,2021
T1,Galatasaray,Hatayspor,3,0,H,2021
T1,Karagumruk,Rizespor,2,1,H,2021
T1,Antalyaspor,Ankaragucu,1,0,H,2021
T1,Denizlispor,Fenerbahce,0,2,A,2021
T1,Trabzonspor,Sivasspor,1,1,D,2021
T1,Goztep,Alanyaspor,1,0,H,2021
T1,Hatayspor,Erzurum BB,3,0,H,2021
T1,Kasimpasa,Denizlispor,3,2,H,2021
T1,Hatayspor,Karagumruk,3,1,H,2021
T1,Kayserispor,Trabzonspor,0,0,D,2021
T1,Rizespor,Goztep,3,2,H,2021
T1,Ankaragucu,Konyaspor,4,3,H,2021
T1,Fenerbahce,Yeni Malatyaspor,0,3,A,2021
T1,Erzurum BB,Genclerbirligi,0,1,A,2021
T1,Alanyaspor,Besiktas,2,1,H,2021
T1,Buyuksehyr,Gaziantep,1,2,A,2021
T1,Sivasspor,Antalyaspor,0,0,D,2021
T1,Ankaragucu,Hatayspor,2,0,H,2021
T1,Karagumruk,Galatasaray,2,1,H,2021
T1,Goztep,Hatayspor,0,1,A,2021
T1,Trabzonspor,Rizespor,2,1,H,2021
T1,Yeni Malatyaspor,Kasimpasa,2,0,H,2021
T1,Gaziantep,Fenerbahce,3,1,H,2021
T1,Genclerbirligi,Ankaragucu,1,1,D,2021
T1,Denizlispor,Alanyaspor,1,0,H,2021
T1,Besiktas,Erzurum BB,4,0,H,2021
T1,Antalyaspor,Kayserispor,2,0,H,2021
T1,Konyaspor,Sivasspor,0,1,A,2021
T1,Hatayspor,Trabzonspor,0,1,A,2021
T1,Galatasaray,Goztep,3,1,H,2021
T1,Alanyaspor,Yeni Malatyaspor,1,1,D,2021
T1,Erzurum BB,Denizlispor,1,2,A,2021
T1,Fenerbahce,Buyuksehyr,4,1,H,2021
T1,Kasimpasa,Gaziantep,0,4,A,2021
T1,Kayserispor,Konyaspor,1,2,A,2021
T1,Sivasspor,Genclerbirligi,3,1,H,2021
T1,Ankaragucu,Besiktas,0,1,A,2021
T1,Rizespor,Antalyaspor,2,1,H,2021
T1,Goztep,Karagumruk,1,1,D,2021
T1,Trabzonspor,Galatasaray,0,2,A,2021
T1,Gaziantep,Alanyaspor,3,1,H,2021
T1,Denizlispor,Ankaragucu,1,2,A,2021
T1,Yeni Malatyaspor,Erzurum BB,1,3,A,2021
T1,Buyuksehyr,Kasimpasa,2,2,D,2021
T1,Genclerbirligi,Kayserispor,3,2,H,2021
T1,Konyaspor,Rizespor,1,1,D,2021
T1,Besiktas,Sivasspor,3,0,H,2021
T1,Antalyaspor,Hatayspor,0,6,A,2021
T1,Erzurum BB,Gaziantep,1,1,D,2021
T1,Sivasspor,Denizlispor,2,2,D,2021
T1,Alanyaspor,Buyuksehyr,3,0,H,2021
T1,Ankaragucu,Yeni Malatyaspor,3,1,H,2021
T1,Galatasaray,Antalyaspor,0,0,D,2021
T1,Hatayspor,Konyaspor,2,1,H,2021
T1,Rizespor,Genclerbirligi,1,1,D,2021
T1,Karagumruk,Trabzonspor,1,2,A,2021
T1,Kayserispor,Besiktas,0,2,A,2021
T1,Kasimpasa,Fenerbahce,0,3,A,2021
T1,Gaziantep,Ankaragucu,2,0,H,2021
T1,Yeni Malatyaspor,Sivasspor,2,2,D,2021
T1,Konyaspor,Galatasaray,4,3,H,2021
T1,Denizlispor,Kayserispor,0,1,A,2021
T1,Buyuksehyr,Erzurum BB,1,0,H,2021
T1,Genclerbirligi,Hatayspor,3,1,H,2021
T1,Trabzonspor,Goztep,1,0,H,2021
T1,Antalyaspor,Karagumruk,3,1,H,2021
T1,Besiktas,Rizespor,6,0,H,2021
T1,Fenerbahce,Alanyaspor,2,1,H,2021
T1,Sivasspor,Gaziantep,2,1,H,2021
T1,Goztep,Antalyaspor,0,1,A,2021
T1,Kayserispor,Yeni Malatyaspor,1,0,H,2021
T1,Galatasaray,Genclerbirligi,6,0,H,2021
T1,Karagumruk,Konyaspor,2,1,H,2021
T1,Ankaragucu,Buyuksehyr,1,2,A,2021
T1,Rizespor,Denizlispor,1,1,D,2021
T1,Hatayspor,Besiktas,2,2,D,2021
T1,Erzurum BB,Fenerbahce,0,3,A,2021
T1,Alanyaspor,Kasimpasa,1,2,A,2021
T1,Genclerbirligi,Karagumruk,1,3,A,2021
T1,Konyaspor,Goztep,2,3,A,2021
T1,Buyuksehyr,Sivasspor,1,1,D,2021
T1,Gaziantep,Kayserispor,2,1,H,2021
T1,Antalyaspor,Trabzonspor,1,1,D,2021
T1,Denizlispor,Hatayspor,0,2,A,2021
T1,Yeni Malatyaspor,Rizespor,4,1,H,2021
T1,Besiktas,Galatasaray,2,0,H,2021
T1,Fenerbahce,Ankaragucu,3,1,H,2021
T1,Kasimpasa,Erzurum BB,1,2,A,2021
T1,Goztep,Genclerbirligi,4,0,H,2021
T1,Kayserispor,Buyuksehyr,2,0,H,2021
T1,Trabzonspor,Konyaspor,3,1,H,2021
T1,Hatayspor,Yeni Malatyaspor,1,2,A,2021
T1,Rizespor,Gaziantep,3,0,H,2021
T1,Galatasaray,Denizlispor,6,1,H,2021
T1,Erzurum BB,Alanyaspor,1,1,D,2021
T1,Karagumruk,Besiktas,1,4,A,2021
T1,Ankaragucu,Kasimpasa,1,0,H,2021
T1,Sivasspor,Fenerbahce,1,1,D,2021
T1,Genclerbirligi,Trabzonspor,1,2,A,2021
T1,Buyuksehyr,Rizespor,1,1,D,2021
T1,Konyaspor,Antalyaspor,0,0,D,2021
T1,Denizlispor,Karagumruk,1,2,A,2021
T1,Yeni Malatyaspor,Galatasaray,0,1,A,2021
T1,Besiktas,Goztep,2,1,H,2021
T1,Gaziantep,Hatayspor,1,1,D,2021
T1,Kasimpasa,Sivasspor,2,0,H,2021
T1,Alanyaspor,Ankaragucu,4,3,H,2021
T1,Fenerbahce,Kayserispor,3,0,H,2021
T1,Yeni Malatyaspor,Karagumruk,0,0,D,2021
T1,Gaziantep,Galatasaray,1,2,A,2021
T1,Kasimpasa,Kayserispor,0,1,A,2021
T1,Buyuksehyr,Hatayspor,1,5,A,2021
T1,Fenerbahce,Rizespor,1,0,H,2021
T1,Erzurum BB,Ankaragucu,1,0,H,2021
T1,Alanyaspor,Sivasspor,3,1,H,2021
T1,Denizlispor,Goztep,2,1,H,2021
T1,Genclerbirligi,Antalyaspor,0,1,A,2021
T1,Besiktas,Trabzonspor,1,2,A,2021
T1,Hatayspor,Fenerbahce,1,2,A,2021
T1,Galatasaray,Buyuksehyr,3,0,H,2021
T1,Rizespor,Kasimpasa,1,1,D,2021
T1,Sivasspor,Erzurum BB,0,0,D,2021
T1,Karagumruk,Gaziantep,2,0,H,2021
T1,Kayserispor,Alanyaspor,1,1,D,2021
T1,Antalyaspor,Besiktas,1,1,D,2021
T1,Konyaspor,Genclerbirligi,0,0,D,2021
T1,Goztep,Yeni Malatyaspor,2,2,D,2021
T1,Trabzonspor,Denizlispor,1,0,H,2021
T1,Kasimpasa,Hatayspor,1,4,A,2021
T1,Alanyaspor,Rizespor,2,1,H,2021
T1,Buyuksehyr,Karagumruk,0,1,A,2021
T1,Fenerbahce,Galatasaray,0,1,A,2021
T1,Erzurum BB,Kayserispor,1,1,D,2021
T1,Ankaragucu,Sivasspor,1,4,A,2021
T1,Denizlispor,Antalyaspor,1,1,D,2021
T1,Besiktas,Konyaspor,1,0,H,2021
T1,Gaziantep,Goztep,2,0,H,2021
T1,Yeni Malatyaspor,Trabzonspor,0,2,A,2021
T1,Rizespor,Erzurum BB,0,2,A,2021
T1,Kayserispor,Ankaragucu,0,0,D,2021
T1,Trabzonspor,Gaziantep,1,0,H,2021
T1,Karagumruk,Fenerbahce,1,2,A,2021
T1,Konyaspor,Denizlispor,2,0,H,2021
T1,Galatasaray,Kasimpasa,2,1,H,2021
T1,Goztep,Buyuksehyr,2,1,H,2021
T1,Hatayspor,Alanyaspor,0,0,D,2021
T1,Genclerbirligi,Besiktas,0,3,A,2021
T1,Antalyaspor,Yeni Malatyaspor,1,1,D,2021
T1,Buyuksehyr,Trabzonspor,0,1,A,2021
T1,Kasimpasa,Karagumruk,3,2,H,2021
T1,Denizlispor,Genclerbirligi,1,0,H,2021
T1,Yeni Malatyaspor,Konyaspor,2,3,A,2021
T1,Alanyaspor,Galatasaray,0,1,A,2021
T1,Erzurum BB,Hatayspor,1,3,A,2021
T1,Gaziantep,Antalyaspor,0,0,D,2021
T1,Sivasspor,Kayserispor,2,0,H,2021
T1,Fenerbahce,Goztep,0,1,A,2021
T1,Ankaragucu,Rizespor,1,1,D,2021
T1,Genclerbirligi,Yeni Malatyaspor,1,1,D,2021
T1,Konyaspor,Gaziantep,0,0,D,2021
T1,Besiktas,Denizlispor,3,0,H,2021
T1,Hatayspor,Ankaragucu,4,1,H,2021
T1,Karagumruk,Alanyaspor,2,0,H,2021
T1,Antalyaspor,Buyuksehyr,0,0,D,2021
T1,Rizespor,Sivasspor,0,0,D,2021
T1,Galatasaray,Erzurum BB,2,0,H,2021
T1,Goztep,Kasimpasa,1,0,H,2021
T1,Trabzonspor,Fenerbahce,0,1,A,2021
T1,Gaziantep,Genclerbirligi,2,1,H,2021
T1,Yeni Malatyaspor,Besiktas,0,1,A,2021
T1,Erzurum BB,Karagumruk,2,2,D,2021
T1,Buyuksehyr,Konyaspor,1,1,D,2021
T1,Sivasspor,Hatayspor,1,1,D,2021
T1,Ankaragucu,Galatasaray,2,1,H,2021
T1,Kayserispor,Rizespor,2,1,H,2021
T1,Alanyaspor,Goztep,1,1,D,2021
T1,Kasimpasa,Trabzonspor,1,2,A,2021
T1,Fenerbahce,Antalyaspor,1,1,D,2021
T1,Denizlispor,Yeni Malatyaspor,3,2,H,2021
T1,Besiktas,Gaziantep,2,1,H,2021
T1,Karagumruk,Ankaragucu,0,1,A,2021
T1,Genclerbirligi,Buyuksehyr,0,1,A,2021
T1,Hatayspor,Kayserispor,1,3,A,2021
T1,Galatasaray,Sivasspor,2,2,D,2021
T1,Antalyaspor,Kasimpasa,1,1,D,2021
T1,Trabzonspor,Alanyaspor,1,3,A,2021
T1,Goztep,Erzurum BB,3,1,H,2021
T1,Konyaspor,Fenerbahce,0,3,A,2021
T1,Buyuksehyr,Besiktas,2,3,A,2021
T1,Sivasspor,Karagumruk,1,0,H,2021
T1,Alanyaspor,Antalyaspor,4,0,H,2021
T1,Rizespor,Hatayspor,1,0,H,2021
T1,Kayserispor,Galatasaray,0,3,A,2021
T1,Ankaragucu,Goztep,3,0,H,2021
T1,Erzurum BB,Trabzonspor,0,0,D,2021
T1,Gaziantep,Denizlispor,2,0,H,2021
T1,Fenerbahce,Genclerbirligi,1,2,A,2021
T1,Kasimpasa,Konyaspor,1,1,D,2021
T1,Karagumruk,Kayserispor,3,0,H,2021
T1,Galatasaray,Rizespor,3,4,A,2021
T1,Genclerbirligi,Kasimpasa,2,1,H,2021
T1,Goztep,Sivasspor,3,5,A,2021
T1,Yeni Malatyaspor,Gaziantep,2,2,D,2021
T1,Trabzonspor,Ankaragucu,4,1,H,2021
T1,Antalyaspor,Erzurum BB,3,1,H,2021
T1,Konyaspor,Alanyaspor,1,0,H,2021
T1,Denizlispor,Buyuksehyr,0,0,D,2021
T1,Besiktas,Fenerbahce,1,1,D,2021
T1,Kayserispor,Goztep,1,1,D,2021
T1,Rizespor,Karagumruk,0,0,D,2021
T1,Sivasspor,Trabzonspor,0,0,D,2021
T1,Hatayspor,Galatasaray,3,0,H,2021
T1,Erzurum BB,Konyaspor,1,2,A,2021
T1,Alanyaspor,Genclerbirligi,1,2,A,2021
T1,Ankaragucu,Antalyaspor,1,0,H,2021
T1,Buyuksehyr,Yeni Malatyaspor,3,1,H,2021
T1,Kasimpasa,Besiktas,1,0,H,2021
T1,Fenerbahce,Denizlispor,1,0,H,2021
T1,Goztep,Rizespor,2,0,H,2021
T1,Karagumruk,Hatayspor,1,0,H,2021
T1,Trabzonspor,Kayserispor,1,1,D,2021
T1,Genclerbirligi,Erzurum BB,1,1,D,2021
T1,Konyaspor,Ankaragucu,1,1,D,2021
T1,Antalyaspor,Sivasspor,2,4,A,2021
T1,Besiktas,Alanyaspor,3,0,H,2021
T1,Denizlispor,Kasimpasa,1,1,D,2021
T1,Gaziantep,Buyuksehyr,2,0,H,2021
T1,Yeni Malatyaspor,Fenerbahce,1,1,D,2021
T1,Hatayspor,Goztep,2,3,A,2021
T1,Rizespor,Trabzonspor,0,0,D,2021
T1,Galatasaray,Karagumruk,1,1,D,2021
T1,Sivasspor,Konyaspor,3,1,H,2021
T1,Ankaragucu,Genclerbirligi,2,1,H,2021
T1,Kayserispor,Antalyaspor,0,1,A,2021
T1,Erzurum BB,Besiktas,2,4,A,2021
T1,Kasimpasa,Yeni Malatyaspor,0,0,D,2021
T1,Alanyaspor,Denizlispor,3,2,H,2021
T1,Fenerbahce,Gaziantep,3,1,H,2021
T1,Genclerbirligi,Sivasspor,2,3,A,2021
T1,Konyaspor,Kayserispor,0,0,D,2021
T1,Antalyaspor,Rizespor,2,3,A,2021
T1,Besiktas,Ankaragucu,2,2,D,2021
T1,Denizlispor,Erzurum BB,2,3,A,2021
T1,Trabzonspor,Hatayspor,1,1,D,2021
T1,Yeni Malatyaspor,Alanyaspor,1,0,H,2021
T1,Goztep,Galatasaray,1,3,A,2021
T1,Gaziantep,Kasimpasa,2,2,D,2021
T1,Buyuksehyr,Fenerbahce,1,2,A,2021
T1,Karagumruk,Goztep,1,1,D,2021
T1,Kayserispor,Genclerbirligi,2,2,D,2021
T1,Rizespor,Konyaspor,5,3,H,2021
T1,Hatayspor,Antalyaspor,3,2,H,2021
T1,Sivasspor,Besiktas,0,0,D,2021
T1,Ankaragucu,Denizlispor,1,1,D,2021
T1,Erzurum BB,Yeni Malatyaspor,1,0,H,2021
T1,Galatasaray,Trabzonspor,1,1,D,2021
T1,Alanyaspor,Gaziantep,3,2,H,2021
T1,Kasimpasa,Buyuksehyr,0,1,A,2021
T1,Genclerbirligi,Rizespor,2,1,H,2021
T1,Konyaspor,Hatayspor,0,0,D,2021
T1,Trabzonspor,Karagumruk,2,0,H,2021
T1,Antalyaspor,Galatasaray,0,1,A,2021
T1,Besiktas,Kayserispor,3,1,H,2021
T1,Denizlispor,Sivasspor,1,1,D,2021
T1,Yeni Malatyaspor,Ankaragucu,2,1,H,2021
T1,Buyuksehyr,Alanyaspor,0,0,D,2021
T1,Gaziantep,Erzurum BB,2,3,A,2021
T1,Fenerbahce,Kasimpasa,3,2,H,2021
T1,Hatayspor,Genclerbirligi,3,1,H,2021
T1,Goztep,Trabzonspor,1,1,D,2021
T1,Karagumruk,Antalyaspor,2,2,D,2021
T1,Kayserispor,Denizlispor,6,3,H,2021
T1,Galatasaray,Konyaspor,1,0,H,2021
T1,Rizespor,Besiktas,2,3,A,2021
T1,Erzurum BB,Buyuksehyr,1,2,A,2021
T1,Sivasspor,Yeni Malatyaspor,1,0,H,2021
T1,Alanyaspor,Fenerbahce,0,0,D,2021
T1,Ankaragucu,Gaziantep,0,1,A,2021
T1,Besiktas,Hatayspor,7,0,H,2021
T1,Antalyaspor,Goztep,2,3,A,2021
T1,Denizlispor,Rizespor,0,1,A,2021
T1,Konyaspor,Karagumruk,5,1,H,2021
T1,Genclerbirligi,Galatasaray,0,2,A,2021
T1,Buyuksehyr,Ankaragucu,2,1,H,2021
T1,Kasimpasa,Alanyaspor,3,0,H,2021
T1,Yeni Malatyaspor,Kayserispor,1,1,D,2021
T1,Fenerbahce,Erzurum BB,3,1,H,2021
T1,Gaziantep,Sivasspor,0,1,A,2021
T1,Ankaragucu,Fenerbahce,1,2,A,2021
T1,Erzurum BB,Kasimpasa,0,1,A,2021
T1,Galatasaray,Besiktas,3,1,H,2021
T1,Goztep,Konyaspor,0,1,A,2021
T1,Hatayspor,Denizlispor,1,0,H,2021
T1,Karagumruk,Genclerbirligi,5,1,H,2021
T1,Kayserispor,Gaziantep,0,0,D,2021
T1,Rizespor,Yeni Malatyaspor,0,4,A,2021
T1,Sivasspor,Buyuksehyr,0,0,D,2021
T1,Trabzonspor,Antalyaspor,2,1,H,2021
T1,Konyaspor,Trabzonspor,1,1,D,2021
T1,Alanyaspor,Erzurum BB,2,3,A,2021
T1,Besiktas,Karagumruk,1,2,A,2021
T1,Buyuksehyr,Kayserispor,0,0,D,2021
T1,Denizlispor,Galatasaray,1,4,A,2021
T1,Fenerbahce,Sivasspor,1,2,A,2021
T1,Gaziantep,Rizespor,4,5,A,2021
T1,Genclerbirligi,Goztep,5,3,H,2021
T1,Kasimpasa,Ankaragucu,3,1,H,2021
T1,Yeni Malatyaspor,Hatayspor,1,1,D,2021
T1,Ankaragucu,Alanyaspor,0,1,A,2021
T1,Antalyaspor,Konyaspor,0,0,D,2021
T1,Hatayspor,Gaziantep,0,1,A,2021
T1,Karagumruk,Denizlispor,5,1,H,2021
T1,Rizespor,Buyuksehyr,0,2,A,2021
T1,Sivasspor,Kasimpasa,2,1,H,2021
T1,Galatasaray,Yeni Malatyaspor,3,1,H,2021
T1,Goztep,Besiktas,1,2,A,2021
T1,Kayserispor,Fenerbahce,1,2,A,2021
T1,Trabzonspor,Genclerbirligi,2,1,H,2021
B1,Genk,Kortrijk,2,1,H,2020
B1,Cercle Brugge,Standard,0,2,A,2020
B1,St Truiden,Mouscron,0,1,A,2020
B1,Waregem,Mechelen,0,2,A,2020
B1,Waasland-Beveren,Club Brugge,1,3,A,2020
B1,Anderlecht,Oostende,1,2,A,2020
B1,Charleroi,Gent,1,1,D,2020
B1,Eupen,Antwerp,1,4,A,2020
B1,Club Brugge,St Truiden,6,0,H,2020
B1,Standard,Waregem,4,0,H,2020
B1,Kortrijk,Charleroi,1,1,D,2020
B1,Oostende,Cercle Brugge,3,1,H,2020
B1,Mechelen,Genk,3,1,H,2020
B1,Gent,Eupen,6,1,H,2020
B1,Mouscron,Anderlecht,0,0,D,2020
B1,Antwerp,Waasland-Beveren,4,1,H,2020
B1,Anderlecht,Mechelen,0,0,D,2020
B1,Oostende,Club Brugge,0,2,A,2020
B1,Cercle Brugge,Kortrijk,1,3,A,2020
B1,Eupen,Waasland-Beveren,1,1,D,2020
B1,Genk,Waregem,0,2,A,2020
B1,St Truiden,Standard,2,1,H,2020
B1,Charleroi,Antwerp,2,1,H,2020
B1,Mouscron,Gent,2,1,H,2020
B1,Club Brugge,Eupen,0,0,D,2020
B1,Kortrijk,Anderlecht,4,2,H,2020
B1,Mechelen,Cercle Brugge,3,1,H,2020
B1,Waasland-Beveren,Genk,0,4,A,2020
B1,Standard,Mouscron,4,1,H,2020
B1,Antwerp,St Truiden,2,0,H,2020
B1,Gent,Oostende,2,0,H,2020
B1,Waregem,Charleroi,3,1,H,2020
B1,Genk,Anderlecht,1,0,H,2020
B1,Cercle Brugge,Waasland-Beveren,1,0,H,2020
B1,St Truiden,Waregem,0,0,D,2020
B1,Oostende,Mechelen,2,1,H,2020
B1,Standard,Kortrijk,2,1,H,2020
B1,Mouscron,Eupen,2,0,H,2020
B1,Mechelen,Mouscron,2,2,D,2020
B1,Eupen,St Truiden,0,2,A,2020
B1,Kortrijk,Oostende,2,2,D,2020
B1,Waasland-Beveren,Charleroi,0,4,A,2020
B1,Club Brugge,Genk,1,1,D,2020
B1,Anderlecht,Standard,1,0,H,2020
B1,Gent,Cercle Brugge,3,2,H,2020
B1,Waregem,Antwerp,2,0,H,2020
B1,Charleroi,Genk,2,1,H,2020
B1,Oostende,Standard,1,4,A,2020
B1,Eupen,Waregem,1,1,D,2020
B1,St Truiden,Waasland-Beveren,1,1,D,2020
B1,Cercle Brugge,Club Brugge,0,2,A,2020
B1,Anderlecht,Antwerp,1,2,A,2020
B1,Gent,Mechelen,3,0,H,2020
B1,Mouscron,Kortrijk,2,0,H,2020
B1,Kortrijk,Mechelen,2,3,A,2020
B1,Charleroi,St Truiden,0,3,A,2020
B1,Antwerp,Cercle Brugge,3,1,H,2020
B1,Waasland-Beveren,Mouscron,1,1,D,2020
B1,Genk,Oostende,3,1,H,2020
B1,Standard,Eupen,3,0,H,2020
B1,Club Brugge,Anderlecht,2,1,H,2020
B1,Waregem,Gent,2,2,D,2020
B1,Mechelen,Club Brugge,0,5,A,2020
B1,Cercle Brugge,Eupen,1,2,A,2020
B1,Gent,Kortrijk,2,0,H,2020
